Column1,Tool Title,Link,Location_x,ngrams,Internal Search:Term (v33),Unique Visitors,Internal Search: Search (event7),Internal Search: Click Through (event11),Internal Search CTR,normalized_search_term,Location_y,Actual,Match
362,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
363,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
364,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
365,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
366,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
367,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
368,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
369,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
370,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
371,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
372,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
373,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
374,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
375,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
376,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
377,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
378,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
379,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
380,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
381,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
382,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
383,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
384,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
385,COVID-19 Resources WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA/,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
386,COVID-19 Resources WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA/,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
387,COVID-19 Resources WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA/,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
388,COVID-19 Resources WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA/,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
389,COVID-19 Resources WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA/,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
390,COVID-19 Resources WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA/,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
391,COVID-19 Resources WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA/,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
392,COVID-19 WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,TRUE
393,COVID-19 WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,TRUE
394,COVID-19 WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,TRUE
395,COVID-19 WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,TRUE
396,COVID-19 WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,TRUE
397,COVID-19 WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,TRUE
398,COVID-19 WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA,washington,covid 19,covid-19,1532,2311,1409,0.609692774,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,TRUE
399,COVID-19 Clinical Resources HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
400,COVID-19 Clinical Resources HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
401,COVID-19 Clinical Resources HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
402,COVID-19 Clinical Resources HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
403,COVID-19 Clinical Resources HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
404,COVID-19 Clinical Resources HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
405,COVID-19 Clinical Resources HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
406,COVID-19 Employee Resources HI,https://sp-cloud.kp.org/sites/HICOVID-19,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
407,COVID-19 Employee Resources HI,https://sp-cloud.kp.org/sites/HICOVID-19,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
408,COVID-19 Employee Resources HI,https://sp-cloud.kp.org/sites/HICOVID-19,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
409,COVID-19 Employee Resources HI,https://sp-cloud.kp.org/sites/HICOVID-19,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
410,COVID-19 Employee Resources HI,https://sp-cloud.kp.org/sites/HICOVID-19,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
411,COVID-19 Employee Resources HI,https://sp-cloud.kp.org/sites/HICOVID-19,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
412,COVID-19 Employee Resources HI,https://sp-cloud.kp.org/sites/HICOVID-19,hawaii,covid 19,covid 19,568,576,480,0.833333333,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
413,COVID-19 Manager resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID19 ,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
414,COVID-19 Manager resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID19 ,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
415,COVID-19 Manager resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID19 ,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
416,COVID-19 Manager resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID19 ,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
417,COVID-19 Manager resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID19 ,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
418,COVID-19 Manager resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID19 ,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
419,COVID-19 Manager resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID19 ,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
420,COVID-19 Resources CO,http://www.insidekpco.net/cpmg/covid-19-2019-novel-coronavirus-information-cpmg,colorado,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
421,COVID-19 Resources CO,http://www.insidekpco.net/cpmg/covid-19-2019-novel-coronavirus-information-cpmg,colorado,covid 19,covid 19,568,576,480,0.833333333,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
422,COVID-19 Resources CO,http://www.insidekpco.net/cpmg/covid-19-2019-novel-coronavirus-information-cpmg,colorado,covid 19,covid 19,568,576,480,0.833333333,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
423,COVID-19 Resources CO,http://www.insidekpco.net/cpmg/covid-19-2019-novel-coronavirus-information-cpmg,colorado,covid 19,covid 19,568,576,480,0.833333333,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
424,COVID-19 Resources CO,http://www.insidekpco.net/cpmg/covid-19-2019-novel-coronavirus-information-cpmg,colorado,covid 19,covid 19,568,576,480,0.833333333,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
425,COVID-19 Resources CO,http://www.insidekpco.net/cpmg/covid-19-2019-novel-coronavirus-information-cpmg,colorado,covid 19,covid 19,568,576,480,0.833333333,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
426,COVID-19 Resources CO,http://www.insidekpco.net/cpmg/covid-19-2019-novel-coronavirus-information-cpmg,colorado,covid 19,covid 19,568,576,480,0.833333333,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
427,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
428,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid 19,568,576,480,0.833333333,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
429,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid 19,568,576,480,0.833333333,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
430,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid 19,568,576,480,0.833333333,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
431,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid 19,568,576,480,0.833333333,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
432,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid 19,568,576,480,0.833333333,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
433,COVID-19 Resources GA,https://sp-cloud.kp.org/sites/COVID-19-Information-GA,georgia,covid 19,covid 19,568,576,480,0.833333333,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
434,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
435,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid 19,568,576,480,0.833333333,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
436,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid 19,568,576,480,0.833333333,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
437,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid 19,568,576,480,0.833333333,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
438,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid 19,568,576,480,0.833333333,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
439,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid 19,568,576,480,0.833333333,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
440,COVID-19 Resources MAS,https://sp-cloud.kp.org/sites/KPMASCOVID-19Resources/SitePages/Home.aspx,mid-atlantic-states,covid 19,covid 19,568,576,480,0.833333333,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
441,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
442,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid 19,568,576,480,0.833333333,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
443,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid 19,568,576,480,0.833333333,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
444,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid 19,568,576,480,0.833333333,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
445,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid 19,568,576,480,0.833333333,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
446,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid 19,568,576,480,0.833333333,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
447,COVID-19 Resources NW,https://mykp.kp.org/en/content/northwest/covid-19-resources.html,northwest,covid 19,covid 19,568,576,480,0.833333333,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
448,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
449,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,california-southern,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
450,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,colorado,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
451,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,georgia,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
452,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,mid-atlantic-states,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
453,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,northwest,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
454,COVID-19 Resources SCAL,https://sp-cloud.kp.org/sites/KPSCCOVID-19,california-southern,covid 19,covid 19,568,576,480,0.833333333,covid 19,washington,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
455,COVID-19 Resources WA,https://sp-cloud.kp.org/sites/COVID-19-KPWA/,washington,covid 19,covid 19,568,576,480,0.833333333,covid 19,hawaii,https://sp-cloud.kp.org/sites/COVID-19-KPWA,FALSE
